ID	Tweet	Affect Dimension	Intensity Class
2017-En-30598	the Lord turn his face toward you and give you peace. Numbers 6:26 #truth #trust #promise #calm #justice #great #mighty #protected 	joy	0: no joy can be inferred
2017-En-31155	Loving  #Pitch so far !! 🤗🤗🤗 @PITCHonFOX @Global_TV  #chills #smiling	joy	3: high amount of joy can be inferred
2017-En-31234	@mrfisher81 Just my attempt at levity 😉	joy	1: low amount of joy can be inferred
2017-En-30803	@AdsByFlaherty And you're cheerfully defending a group of unchecked, armed thugs who've shown a history of racism, violence, and lies.	joy	0: no joy can be inferred
2017-En-31480	@shawnstockman This would be hilarious, if it weren't so frighteningly on point. It's gone from a few bad apples to a national disgrace.	joy	0: no joy can be inferred
2017-En-31175	*gets crushes on fictional and animated characters instead if real people*	joy	0: no joy can be inferred
2017-En-31518	Come to the @BullSkitComedy FUNdraiser this Fri. at 8pm @TheScottBlock. Because #pie + #face = #hilarity!	joy	2: moderate amount of joy can be inferred
2017-En-30252	.@Harry_Styles I hope you never go a day without something to make you smile. You deserve all good things. Please follow me?\n❤️💛💚💙💜\n311,553	joy	2: moderate amount of joy can be inferred
2017-En-31152	You dont have to feel grateful to be grateful, for it is written  ' all things work together for good'  for those who love God. #cheerful	joy	2: moderate amount of joy can be inferred
2017-En-30064	Getting my comedic relief w/ @SofiaVergara during season premiere of #ModernFamily. Just what a girl needs! 	joy	3: high amount of joy can be inferred
2017-En-30225	@deadlyjokester *she let out a playful gasp and slowly wrapped her arms around his neck, kissing him back*	joy	2: moderate amount of joy can be inferred
2017-En-30287	@kymwhitley hello Miss Lady I'm sure today brings you happiness and laughter use your voice also to make us laugh  god knows we need it	joy	2: moderate amount of joy can be inferred
2017-En-30797	half day tuhday but nah for glee 😭	joy	0: no joy can be inferred
2017-En-31513	Literally dying &amp; living at the same time as I catch up on @adrian_ver 's twitter. If you aren't following him your life is BASIC. #hilarity	joy	3: high amount of joy can be inferred
2017-En-30115	Good night, Twitter world! Wish you all good sleep / productive jovial days! :)	joy	3: high amount of joy can be inferred
2017-En-31056	#survivor is back! #SurvivorMillennialsVsGenX so happy to see you @JeffProbst #happy	joy	2: moderate amount of joy can be inferred
2017-En-31004	jk. started this week strong and it's still going strong. #optimism	joy	3: high amount of joy can be inferred
2017-En-30743	Gas prices are hilarious. Cause they're simultaneously super subsidised and taxed	joy	0: no joy can be inferred
2017-En-30594	@CohenDS Yell, 'Bye, garbage!' cheerfully after it.	joy	0: no joy can be inferred
2017-En-30141	@imDevinLopez happy bday bro! 👌🏻	joy	3: high amount of joy can be inferred
2017-En-31549	Beings in my physical reality are my reflection, so me being always joyful extends to their lives.	joy	1: low amount of joy can be inferred
2017-En-30831	Google caffeine-an sprightly lengthening into the corridor re seo: WgJ	joy	0: no joy can be inferred
2017-En-30904	Bridget Jones' Baby was bloody hilarious 😅 #BridgetJonesBaby	joy	3: high amount of joy can be inferred
2017-En-30342	She gave a playful wink, taking the goggles off her head, swinging them around her finger. 'I would never~' @VerminEngineer	joy	1: low amount of joy can be inferred
2017-En-30980	Take my kindness for weakness when you acting silly keeping it 100 ain't your forté  #ChrisBrown #TeamBreezy	joy	0: no joy can be inferred
2017-En-30036	I'm such a fan of endless #laughter with #friends and enjoying #happiness together. #FridayFeeling #weekend	joy	3: high amount of joy can be inferred
2017-En-30970	@jpodhoretz I still respect you. I suppose there is so little to be gleeful about these days so take what you can. Good for you.	joy	1: low amount of joy can be inferred
2017-En-31465	Why would Enrique sub off busquet? 	joy	0: no joy can be inferred
2017-En-31587	Root canal therapy has had a bad reputation in the past... but new technology has allowed more comfortable procedures! #smile #dental	joy	0: no joy can be inferred
2017-En-30236	I just heard the most incredibly transcendent song ever &amp; now I feel high &amp; fucked up yet joyful &amp; I will never be the same	joy	2: moderate amount of joy can be inferred
2017-En-31051	Iniesta still the one player I idolize from Barca,a delight to watch I tell you	joy	2: moderate amount of joy can be inferred
2017-En-31566	@kaijinboyfriend --while being animated much more recently technology-wise which makes for a very nice combination/look)	joy	0: no joy can be inferred
2017-En-30912	The race advances only by the extra achievements of the individual. You are the individual. ~Charles Towne\n  #inspire	joy	0: no joy can be inferred
2017-En-30132	TheNiceBot: WSJNordics You make the world a more joyful place. #TheNiceBot #الخفجي	joy	3: high amount of joy can be inferred
2017-En-30026	@WSJNordics You make the world a more joyful place. #TheNiceBot	joy	3: high amount of joy can be inferred
2017-En-31165	The amount of laughter ready to leave my body if United lose is unreal	joy	1: low amount of joy can be inferred
2017-En-31138	Half past midnight, loud banging on our front door, been told about new rape cases in Edinburgh today #joyful #nosleep	joy	0: no joy can be inferred
2017-En-31536	Whatever you decide to do make sure it makes you .	joy	1: low amount of joy can be inferred
2017-En-31484	@PhilRosenthal Perhaps I've missed it, are you doing another season of IHWPH???\nYou are so joyous and gleeful at the the prospect of eating!	joy	3: high amount of joy can be inferred
2017-En-30482	A good thing about being sick is that coughing is like an ab workout. Maybe my abs will be more defined by the time I'm better 😂😅 	joy	1: low amount of joy can be inferred
2017-En-30847	Somebody who has braved the storm is brewing. 	joy	0: no joy can be inferred
2017-En-31390	@PAKallman If you get it going with him, tag me the link please. I have a lot of friends who love following his unintentional hilarity.	joy	2: moderate amount of joy can be inferred
2017-En-30728	#LMFAO @MSNBC 's #racepimp Tamron Hall used the words 'fscts' and 'MSNBC' in the same sentence  #libtard #biasedmedia #neverHillary	joy	0: no joy can be inferred
2017-En-30517	Not my fault if I'm more observant than you thought of me to be ! 😜 I'm not sorry 😝 #wisdom #laughter #observingyou #allthetime #becareful 😎	joy	1: low amount of joy can be inferred
2017-En-31452	Inglorious distinguished try auction so the joviality touching back side auction otherwise advance for order about: vAwyZAD	joy	1: low amount of joy can be inferred
2017-En-31334	@lizbon @anomalily @gerikkransky Sorry for the levity if at all inappropriate but this combined with my love of Charlotte reminds me rn...	joy	0: no joy can be inferred
2017-En-31216	#chirp look out for them Cars coming from the Wesszzz	joy	0: no joy can be inferred
2017-En-30449	Watch this amazing live.ly broadcast by @arbitraryvlog  #musically	joy	1: low amount of joy can be inferred
2017-En-31095	Manchester United v Manchester City #happy days #EFL	joy	3: high amount of joy can be inferred
2017-En-31399	in love with @BarberCeleste  insta!!!... 	joy	3: high amount of joy can be inferred
2017-En-30309	Finn singing 'Can't Fight This Feeling' in the shower and Will spying on him is one of the best scenes on any show. 	joy	2: moderate amount of joy can be inferred
2017-En-30909	@GOT7Official @jrjyp happy birthday jin young!!!!!! #PrinceJinyoungDay #happyjinyoungday #got7  #birthday	joy	3: high amount of joy can be inferred
2017-En-30041	@shwood @mpforstein OMD you 2 are cracking me up! Thanks for the follow Brian. I need some levity to balance the cynicism I share w/Michael😀	joy	3: high amount of joy can be inferred
2017-En-30197	Watch this amazing live.ly broadcast by @katyy.mae #lively #musically	joy	2: moderate amount of joy can be inferred
2017-En-30361	It is no coincidence that Lacan recorded infants' jubilant reactions to their mirror images in the noise.	joy	1: low amount of joy can be inferred
2017-En-31330	its been ages since ive had shawarma my stomach is 	joy	1: low amount of joy can be inferred
2017-En-30753	my haters are like crickets. they chirp all day but when I walk past them they shut the fuck up.- @DritaDavanzo (my idol)	joy	0: no joy can be inferred
2017-En-30490	The neighbor dancing in the Clayton Homes commercial is me. 	joy	1: low amount of joy can be inferred
2017-En-30669	@mehnazt @Mel_Harder I live a life devoid of mirth. Come to think of it, there aren't enough taco bowls in my life, either.	joy	0: no joy can be inferred
2017-En-31080	me taking a picture by myself: *awkward smile*\nme on picture day: *awkward smile*\nconclusion: stop smiling ;'(\n#pictureday2016 #smile #ornot	joy	1: low amount of joy can be inferred
2017-En-30611	Misery loves company. The church ought to be a place where it finds none.\n-Pastor Kris Theobald #joy #rejoice	joy	0: no joy can be inferred
2017-En-30812	Quinn's short hair makes me sad. 	joy	0: no joy can be inferred
2017-En-30986	#smile #instagramers : #Selfie#BestMeSelfie#Me#Smile#BestMeCameraIsGreat#EmojiGrid#LikeforLike#Friend#Girl#Boy#Tattoos#Family#6Pack#G...	joy	1: low amount of joy can be inferred
2017-En-31387	Good morning! Welcome the new day into your life and your heart #mindfulness  #zen	joy	3: high amount of joy can be inferred
2017-En-30505	I'm really hitting all flavors of my sparkling water rap. But you know what's tripping me out? These half French and Spanish flavors.	joy	1: low amount of joy can be inferred
2017-En-30697	@israelradioguy @WearingWelcome @SkipBaylessSux U blocking doesnt diminish the hilarity of his observation.Or your child-like response to it	joy	0: no joy can be inferred
2017-En-30212	The neighbor dancing in the Clayton Homes commercial is me. #hilarious	joy	2: moderate amount of joy can be inferred
2017-En-30422	Watch this amazing live.ly broadcast by @jaredhorgan #lively #musically	joy	1: low amount of joy can be inferred
2017-En-30147	@Norn_IronMaiden @forest_fr1ends It's hilarious	joy	3: high amount of joy can be inferred
2017-En-30163	It's a beautiful day today. Cloudy but sunny and breezy.	joy	2: moderate amount of joy can be inferred
2017-En-30936	How is your toddler coping with the new arrival? Has he tried killing her yet?' they cheerfully ask.	joy	0: no joy can be inferred
2017-En-31281	@NFLonFOX @TheDoctorCarson @FOXSports Easy, breezy, beautiful...	joy	2: moderate amount of joy can be inferred
2017-En-30780	People always tell me that they don't expect me to have anxiety because I'm generally cheerful and don't act the way they expect me to.	joy	0: no joy can be inferred
2017-En-30676	@FlannelJedi This is why I drink and watch You're the Worst as a way to cheer myself up.	joy	0: no joy can be inferred
2017-En-30639	@KMunie7 @KaranEsch Helluva lot more animated than they were for the actual game &gt;.&lt;	joy	0: no joy can be inferred
2017-En-30500	I #rejoice in following your statutes as one rejoices in great riches. -Psalm 119:14 #TheBible	joy	1: low amount of joy can be inferred
2017-En-31192	Come and join in with #cakeclubhour tomorrow afternoon from 3pm! #bizhour 	joy	1: low amount of joy can be inferred
2017-En-31201	Ahh when my voice gets better I've been asked to play :D id be more than #happy to do that	joy	3: high amount of joy can be inferred
2017-En-30101	@D_McMenemy It'll be easy to spot the parade of tiny weans in expensive jammies. Really is hilarious!	joy	3: high amount of joy can be inferred
2017-En-31178	Best quote from a 7 in German - Almost 	joy	0: no joy can be inferred
2017-En-30693	Tend the sick, Lord Christ; give rest to the weary, bless the dying, soothe the suffering, pity the afflicted, shield the joyous;	joy	0: no joy can be inferred
2017-En-30822	@DamnPatriot You're a POS for rejoicing in someone's death.	joy	0: no joy can be inferred
