ID	Tweet	Affect Dimension	Intensity Class
2017-En-21018	My goals are so big they scare small minds	fear	0: no fear can be inferred
2017-En-21417	@paige_christian awe man, when are you free then? ☹️️☹️️☹️️💘💘💘	fear	0: no fear can be inferred
2017-En-20341	@GuardianAus @guardian because there is a realistic probability that a clown might be their next president. #clown #uspol 	fear	1: low amount of fear can be inferred
2017-En-21531	@LeeMorris7 I had no idea until I came off air directing at 7pm #shocking 😕	fear	0: no fear can be inferred
2017-En-20159	@AllyTheRipper @ProoF @SpaitoGaming every horror movie that frightened me as a child i.e. 'IT', Halloween movies all of them, nightmare on..	fear	2: moderate amount of fear can be inferred
2017-En-22221	BibleMotivate: Are you worrying/worried?\n1Peter 5:7\nThrow all your worry on him, because he cares for you.#faith #leadership #worry #mindfu…	fear	0: no fear can be inferred
2017-En-20660	@aroseblush Hello !\nThe bigger the bully, the more crocodile tears. Bullies always act like offended victims.	fear	0: no fear can be inferred
2017-En-21679	@LucasDrakeH @realDonaldTrump @GenFlynn @RandPaul @trump2016fan terrorist attack and terrorism already exists in the history of islam.	fear	1: low amount of fear can be inferred
2017-En-21168	@joey_coops yes Hun! Avoid at all costs!! 	fear	0: no fear can be inferred
2017-En-21082	I like the commercial where @kohara19, on a chocolate milk bender, steals a soccer ball from some guys and refuses to give it back. 	fear	0: no fear can be inferred
2017-En-20081	mm nothing like a good old fashioned panic induced cry on your living room floor	fear	3: high amount of fear can be inferred
2017-En-21279	inha's and seol's banter is rly fun to read. im in awe that seol is willing to deal with her tho	fear	0: no fear can be inferred
2017-En-21684	@InfluensterVox @irontekfit I love my #IronTekFit protein shake in the morning before yoga! #ESVoxbox	fear	0: no fear can be inferred
2017-En-21305	#quote What U #fear controls U. Fear is not out in life but in ur mind. Real difficulties can be overcome - Cheryl Janecky	fear	0: no fear can be inferred
2017-En-22010	@todofuku dreadful day at work n now im gonna be late for class n im covered in paint, n now i have to work a night shift too :/	fear	3: high amount of fear can be inferred
2017-En-20468	@ChowdharyMahima Appreciate ur 'half truth.' Don't let ur good judgement swayed in the realm of propaganda. State doesn't sponsor terrorism.	fear	0: no fear can be inferred
2017-En-20980	@STLouis_RamsFan their whole team is limited when they're on the field.  #terrible	fear	0: no fear can be inferred
2017-En-20146	What an actual nightmare	fear	2: moderate amount of fear can be inferred
2017-En-21367	More #terror attacks on #India means something ominous for #Pakistan The current situation can't last long	fear	1: low amount of fear can be inferred
2017-En-21733	On the last episode of #MakingAMurderer poor Brendan glad they #appeal it  #crime #documentary #reallife	fear	0: no fear can be inferred
2017-En-20110	hi my names anxiety and i have shaun	fear	2: moderate amount of fear can be inferred
2017-En-21401	#Malaysian police arrest 4 people for suspected links to #terrorism including three #foreigners\n\n#Malaysia	fear	1: low amount of fear can be inferred
2017-En-20841	I've used Dey Know as my alarm clock song throughout college #RIPShawtyLo	fear	0: no fear can be inferred
2017-En-20052	bad news fam, life is still hard and awful #depression #anxiety #atleastIhaveBuffy	fear	3: high amount of fear can be inferred
2017-En-20429	I'm afraid she's the goat you libeling people?  #goat #libeling	fear	0: no fear can be inferred
2017-En-21855	@makemytripcare but what I am doing is in my control, #AvoidMMT , you guys are #terrible	fear	0: no fear can be inferred
2017-En-21892	Michael Carrick should start every game for United and England	fear	0: no fear can be inferred
2017-En-21072	It's a good day at work when you get to shake Jim Lehrer's hand. Thanks, @keratx! Still kicking myself for being to shy to hug @mcuban.	fear	0: no fear can be inferred
2017-En-21501	8. sweater weather - the neighbourhood\ngirls/girls/boys - panic! at the disco	fear	0: no fear can be inferred
2017-En-21318	I can never find the exact #emoji that I'm after at the exact moment that I need it #nuclear #missiles.\n\n#IndianArmy 	fear	0: no fear can be inferred
2017-En-21467	@dilancliff @jackcourtney95 @ConnorGarnett1 Connor said he's worried that Jack will steal his girls on a night out #nervous	fear	3: high amount of fear can be inferred
2017-En-21660	I'm so old next Friday. So super old😩💔 I dread birthdays	fear	1: low amount of fear can be inferred
2017-En-20095	I seem to alternate between 'sleep-full' and sleepless nights. Tonight is a sleepless one. 😕 #insomnia #anxiety #notfair	fear	2: moderate amount of fear can be inferred
2017-En-21028	@PanicAtTheDisco hey, y'all announced it like immediately after I asked. Nice. Thanks y'all 	fear	0: no fear can be inferred
2017-En-21188	But I was so intrigued by your style, boy.Always been a sucker for a wild boy #alarm -@AnneMarieIAm	fear	0: no fear can be inferred
2017-En-22138	@kcbbcxo don't get discouraged! it's early on &amp; it can get overwhelming. keep reading &amp; use cue cards 😊 it'll get better!!	fear	0: no fear can be inferred
2017-En-21202	Whatt a trailerrrr !!! @karanjohar @AnushkaSharma #RanbirKapoor #AishwaryaRaiBachchan i am COMPLETELY BLOWN !! #awestruck #longingformore	fear	0: no fear can be inferred
2017-En-20511	@Greener105th so you are astounded that I respect blacks to vote like any other human? u talk so down towards them. What bigotry on display!	fear	0: no fear can be inferred
2017-En-21930	I have a fear of failure but no urge to be productive	fear	1: low amount of fear can be inferred
2017-En-22174	—but he just can't. He feels tired but also restless. So here he now, scrolling his own music player, playing some music through his—	fear	0: no fear can be inferred
2017-En-20750	Check out @VovimPrgel - From Scotland #gamer #YouTuber #vlogger #designer #animator #artist. TY for following The Wake #horror #horrorfilm	fear	0: no fear can be inferred
2017-En-22196	My roommate: it's okay that we can't spell because we have autocorrect.  #firstworldprobs	fear	0: no fear can be inferred
2017-En-21469	@ShannonBeador we know the truth about her, the public is figuring it out. Her words mean nothing.  #unhappy #mean #troubled #vile #bully	fear	1: low amount of fear can be inferred
2017-En-21632	Why do I have such bad anxiety it's annoying	fear	3: high amount of fear can be inferred
2017-En-21149	@JeffersonLake speaking of ex cobblers, saw Ricky Holmes at Charlton last week.. tracking back &amp; defending... I dread seeing Gorre on ball..	fear	0: no fear can be inferred
2017-En-20057	@AHSFX thanks Ryan &amp; Brad for scary the shit out of us in the first episode. Don't think my heart will make it through the s6 	fear	3: high amount of fear can be inferred
2017-En-21040	@DailyJoshleen KA- like the start of cake and then Like saying C - if that makes sense 😭😂	fear	0: no fear can be inferred
2017-En-20134	I don't know how people can binge watch horror films ...ALONE!😓😰	fear	2: moderate amount of fear can be inferred
2017-En-21055	At the end of the day I know that my kids will never worry about me leaving them 💕	fear	0: no fear can be inferred
2017-En-20127	Put my passport in a safe back after getting back from Australia 🌏. Only problem is now I can't remember where the safe is!! #panic 🛂	fear	2: moderate amount of fear can be inferred
2017-En-21376	The majority of my clients have family/ partner/ day job/ life AND write their beautiful books. #awe #gratitude #HARDwork	fear	0: no fear can be inferred
2017-En-21803	Chart music is pretty much ALL the same.. 	fear	0: no fear can be inferred
2017-En-20172	@BBCNews 😝 scared of their own horror story they wrote, afraid of the #terror they spread, will #europe start WW3 in 2017 anniversary of WW1	fear	2: moderate amount of fear can be inferred
2017-En-20745	Starting not to give a fuck and stopped fearing the consequence	fear	0: no fear can be inferred
2017-En-21688	THIS BOOK IS FRICKING INSANE LIKE HOLY CRAP. #panic	fear	2: moderate amount of fear can be inferred
2017-En-20203	Watching Paranormal Activity: The Ghost Dimension. I'm not sure how I feel about it yet. #horror	fear	2: moderate amount of fear can be inferred
2017-En-22216	@westelm tells me my order will ship on Sept 12, arriving by Sept 19. Today is the 22. 😐 #lies  #whereismyfurniture	fear	0: no fear can be inferred
2017-En-21179	@spencer0415 awe, I love you kid!!	fear	0: no fear can be inferred
2017-En-20576	Anyone else find @Microsoft 'anniversary windows 10 update 1607' a Complete #nightmare	fear	0: no fear can be inferred
2017-En-20000	I feel like I am drowning. #depression #anxiety #falure #worthless	fear	3: high amount of fear can be inferred
2017-En-21548	@ykrahs666 @HaiderAlAbadi @HassanRouhani %95 of Iraqi political was fighting with Iran against Iraq in 80s %99 of terror in Iraq is Iranian	fear	0: no fear can be inferred
2017-En-22211	@Sami749263491 yeah whatever, whahibbi are #muslims just a sect, as you know,  #islam is synonymous with #rape and #terrorism	fear	1: low amount of fear can be inferred
2017-En-20631	@DSDambuster just finally started #homefronttherevolution, what did you all do the story and gameplay??? #terrible #wasteofmoney	fear	0: no fear can be inferred
2017-En-20291	@wwcummings @USATODAY this individual is clearly trying 2 #intimidate this #LEO I see an issue here. STOP CAUSING ISSUES by pushing limits!!	fear	1: low amount of fear can be inferred
2017-En-20649	☊Focusing primarily on the person you’re talking to rather than yourself and the impression you’re making lessens social anxiety.	fear	0: no fear can be inferred
2017-En-20442	can't believe Mint fest is two days away and i hate my outfit 😩😩🙈 #nightmare	fear	0: no fear can be inferred
2017-En-20391	jesus ok an alarming percentage of my teachers ths year dont have a  s ingle thoughtful bone in their bodies . its gonna b an interesting yr	fear	0: no fear can be inferred
2017-En-21383	@nicky57672 Hi! We are working towards your highlighted concern and we will keep you posted on same. Regards, Himani	fear	0: no fear can be inferred
2017-En-20764	@BigLepley @angela31694996 @TheIndigoArrow Want to start a biker gang together when the GTA Online Biker DLC comes out?	fear	0: no fear can be inferred
2017-En-22046	I've said it before and I'll say it again: It's God! All God! Only God!  #archippusawakening #entirelybyhisgrace	fear	0: no fear can be inferred
2017-En-21866	@warrensarahh @CjKiid awe, miss y'all too!:)	fear	0: no fear can be inferred
2017-En-21818	I don't know what WiFi/ISP Rivertide Suites in Seaside #Oregon uses. But 53ms ping best I can get and a D/L test won't complete.. 	fear	0: no fear can be inferred
2017-En-20825	@zavvi @zavvihelp only offering 6 moth warranty #ps4pro  #truth #ripoff	fear	0: no fear can be inferred
2017-En-21540	@virginmedia shocking service for your call centre staff this evening. Transfer me and cut me off after waiting forever to speak to someone.	fear	0: no fear can be inferred
