ID	Tweet	Affect Dimension	Intensity Class
2017-En-30340	Just watched Django Unchained, Other people may frown, but I titter in delight! 2/5	sadness	0: no sadness can be inferred
2017-En-41369	@d6vey you are grim mate	sadness	1: low amount of sadness can be inferred
2017-En-40505	@TehShockwave turn that grumpy frown upside-down\n\nYou did something next to impossible today	sadness	0: no sadness can be inferred
2017-En-40620	LOL! @TheFrankJLopes was just awarded the “F” bomb trophy on #AutoDealerLive, @RealMatKoenig :) #serious	sadness	0: no sadness can be inferred
2017-En-22008	#PeopleLikeMeBecause they see the happy exterior, not the hopelessness I sometimes feel inside. #depression #anxiety #anxietyprobz	sadness	3: high amount of sadness can be inferred
2017-En-41520	@Aamnaa___ @drkarthik_n your per capita income is almost same like us. Gini Coefficient is very dismal. Ambitions are high but output Zero.	sadness	2: moderate amount of sadness can be inferred
2017-En-41287	@mcjamie sadly. It's just.. Did the dude have to yell out the frogs name at the Clinton rally that one day. It changed everything	sadness	0: no sadness can be inferred
2017-En-41447	@mizzymaxx @Bsmarz22 @ssmik2309 haha Bro she's sadly married man 😩😩	sadness	2: moderate amount of sadness can be inferred
2017-En-41506	@MarkedMurderer Orion's eyes narrowed as he gazed down at the girl, ice cold blues meeting a softer than usual green. His instinct told him-	sadness	0: no sadness can be inferred
2017-En-40268	@FantasyGuruSite I knew you were going to do that. I would definitely buy if I didn't live in Texas where you can't play DFS. ... so depress	sadness	2: moderate amount of sadness can be inferred
2017-En-41428	lost 11 lbs since I got married (eating healthy) &amp; ive gone from a 9:47 mile to a 8:50 mile in 2 weeks. #areyousureimagedout #fitness	sadness	0: no sadness can be inferred
2017-En-41336	I feel like singing the song human sadness by Julian Cassablancas and The Voidz or some other sad music. #depression #sad #sadness	sadness	3: high amount of sadness can be inferred
2017-En-40899	Back in the big time after selection last night. Absolutely buzzing. Bring on the roaches #SG16 #kickittomehigh #nswgaa #blues #statevstate	sadness	0: no sadness can be inferred
2017-En-22017	@iTriborg — make him feel vigorous. 'Fine. You can kill me now.' Said Hestia with a display of only despair rather than her joyful —	sadness	1: low amount of sadness can be inferred
2017-En-40100	@TheZantarin Then maybe we should keep our White mouths shut and let the people being targeted speak and mourn.	sadness	3: high amount of sadness can be inferred
2017-En-40752	Well i did hear once before that girls are attracted to men that look like their dad!  👌 #serious	sadness	0: no sadness can be inferred
2017-En-40662	i wonder how a guy can broke his penis while having sex? #serious	sadness	0: no sadness can be inferred
2017-En-40266	@stevesingiser @POLITICO_Steve Put a damper on my mood.	sadness	2: moderate amount of sadness can be inferred
2017-En-41492	I honestly feel nothing towards either of my parents and it's pretty depressing	sadness	3: high amount of sadness can be inferred
2017-En-41043	@MHChat Childood experiences can  leave you with permanent deep sadness as adult  it can underlie everything #MHChat	sadness	3: high amount of sadness can be inferred
2017-En-40622	Carry on my wayward son, there'll be peace when you are done. Lay your weary head to rest. Don't you cry no more. #Supernatural	sadness	0: no sadness can be inferred
2017-En-40056	The weather sure matches the mood in this state today.. #gloomy	sadness	3: high amount of sadness can be inferred
2017-En-40878	@BitcoinBelle @pamelawjd Start mournful then kick into major key in last verse where good guys win? (Or just change words in existing song?)	sadness	2: moderate amount of sadness can be inferred
2017-En-20471	#COINCIDENCE??? When you turn on the TV, etc.&amp; listen &amp; watch, the objective is to #CaptureYourMind with #fear &amp; #depression. #FindGODNow!!!	sadness	2: moderate amount of sadness can be inferred
2017-En-41469	@JohnVerdejo Mannn I can't count how many times I've had the '#PR's power grid needs some serious updating' conversation...	sadness	1: low amount of sadness can be inferred
2017-En-41281	@brawl2099 See your primary care doctor. They can prescribe meds and refer you to a psychiatrist for eval. Don't mess with depression.	sadness	1: low amount of sadness can be inferred
2017-En-40204	If Payet goes either in Jan or @ the seasons end, can't say I blame him. The boy must b so disheartened by what he's seeing at the mo.	sadness	2: moderate amount of sadness can be inferred
2017-En-41154	Did you know apples turn brown when a enzyme called polyphenol oxidase reacts with oxygen! Well I do #dull #applefacts 🤓🍏	sadness	0: no sadness can be inferred
2017-En-40422	@FacMagnaAmerica  #CureForInsomnia And the left said WE were all doom &amp; gloom. The Trump Train is so much more fun!	sadness	1: low amount of sadness can be inferred
2017-En-40503	Candice's pout gets more preposterous by the week. This week it's gone a bit Jack Nicholson's Joker. #GBBO	sadness	0: no sadness can be inferred
2017-En-41131	@DevilsAdvcate @ManUtd absolutely boring.M a big Manchester United fan,  nd its really disappointing to see them play in ths dull boring way	sadness	2: moderate amount of sadness can be inferred
2017-En-40846	Should of stayed in Dubai 😞	sadness	3: high amount of sadness can be inferred
2017-En-40290	Two blankets, a hoody, and still no Eternal Sunshine to mope to.	sadness	2: moderate amount of sadness can be inferred
2017-En-40980	Ok it really just sunk in that I'm seeing the 🐐 in a few hours.. wow 🙄🙄	sadness	0: no sadness can be inferred
2017-En-41418	@jordan_grimmer If that's messin I can't wait to see #serious !! Brilliant stuff	sadness	0: no sadness can be inferred
2017-En-40171	@gagasklaine it's old sadly	sadness	2: moderate amount of sadness can be inferred
2017-En-40593	I told my chiropractor 'I'm here for a good time not a long time' when he questioned my habits and yet again I have unnerved a doctor	sadness	0: no sadness can be inferred
2017-En-41239	I'm strong 'cause I'm weak\nI'm beautiful 'cause I know my flaws\nI'm fearless 'cause I've been afraid\nI can laugh 'cause I've known sadness..	sadness	1: low amount of sadness can be inferred
2017-En-40615	@KurakkuSora he is.\nSure his mind was clouded but...]	sadness	0: no sadness can be inferred
2017-En-40401	@ActualFlatticus @veggie64_leslie @mtracey Call me a pessimist, but I don't think therapy can fix whatever is wrong with Anthony Weiner.	sadness	1: low amount of sadness can be inferred
2017-En-40399	Just rough situations all around for Schalke and Werder Bremen to start the campaign. Bremen dashed late with a new manager. Both with 0.	sadness	1: low amount of sadness can be inferred
2017-En-41324	Honestly don't know why I'm so unhappy most of the time. I just want it all to stop :( #unhappy #depression #itnevergoes	sadness	3: high amount of sadness can be inferred
2017-En-41529	@redBus_in #unhappy with #redbus CC, when I talked with them before a week still they didn't initiate the refund of the transaction.	sadness	2: moderate amount of sadness can be inferred
2017-En-40538	@SatansLezzie @gehrig38 @joesmith12431 @ejamesl I think he was huffing that pine tar they use for bat gripping.	sadness	0: no sadness can be inferred
2017-En-41379	@fpuebla3 @Osbaldo_A lost a friend too	sadness	2: moderate amount of sadness can be inferred
2017-En-40955	*Sigh* #depression #saddness #afterellen #shitsucks	sadness	3: high amount of sadness can be inferred
2017-En-40843	amateur author Twitter might be the most depressing thing I've ever seen	sadness	3: high amount of sadness can be inferred
2017-En-41225	@gurrie_j thanks for making me super sad about Pizza. #sad #freepizza	sadness	1: low amount of sadness can be inferred
2017-En-40187	@X_KIMTAEHYUNG_X \n— momentarily before it disappeared, only solemnity and anxiety lacing his features. \n\n'I ran out to get you before —	sadness	2: moderate amount of sadness can be inferred
2017-En-41297	Heading home to cut grass in the heat. All I wanna do is go out to eat somewhere air conditioned.  #AdultingIsTheWorst	sadness	2: moderate amount of sadness can be inferred
2017-En-41260	This nigga doesn't even look for his real family 🙄😂 #sad	sadness	3: high amount of sadness can be inferred
2017-En-41162	or when someone tells me I needa smile like excuse me ??? now I'm just frowning even harder are you happy	sadness	1: low amount of sadness can be inferred
2017-En-40066	@jccrocker #CharlotteProtest do u #wait 4 the facts #video or do u #hate now ask questions later #sad #protest #PoliceShootings #suggestions	sadness	3: high amount of sadness can be inferred
2017-En-20818	Season 3 of penny dreadful is on Netflix...well my afternoon is filled	sadness	0: no sadness can be inferred
2017-En-20744	For a team as big as Bayern and the they like to play football, their pitch is fucking dreadful. Certainly no Emirates pitch anyway.	sadness	2: moderate amount of sadness can be inferred
2017-En-40944	when season 13 of greys anatomy premieres today. it you're only on season 7 #sadness :(	sadness	2: moderate amount of sadness can be inferred
2017-En-40459	As I lost my heart to you there in the dark.. Underneath the stars 🎧	sadness	1: low amount of sadness can be inferred
2017-En-40205	@laureeenwillam can't cope wi her sour face and tiny pout 😡😡	sadness	2: moderate amount of sadness can be inferred
2017-En-41049	F'n morons u23 SMFH can't just be lackadaisical	sadness	0: no sadness can be inferred
2017-En-40156	Mixed emotions. #sadness #anxietymaybe #missingfriends #growingupsucks #lostfriends #wheresthetruefriends #complications	sadness	2: moderate amount of sadness can be inferred
2017-En-40251	The Sorrow is grim reminder of how bad I can be at video games and how I could get a bit too trigger happy at times. RIP #MGS3	sadness	2: moderate amount of sadness can be inferred
2017-En-40972	The last few weeks have been dreadful. opening up of old #wounds. the #gossip of others/evil that spill from thier lips #melancholy #sadnnes	sadness	3: high amount of sadness can be inferred
2017-En-40194	Life is too short so dont shoot it in with worries sadness and grief.	sadness	2: moderate amount of sadness can be inferred
2017-En-40577	Regret for the things we did can be tempered by time; it is regret for the things we did not do that is inconsolable. - Sydney J. Harris	sadness	0: no sadness can be inferred
2017-En-40107	Don't wanna go to work but I want the money #sad	sadness	3: high amount of sadness can be inferred
2017-En-41215	Just because I'm hurting \nDoesn't mean I'm hurt \nDoesn't mean I didn't get \nWhat I deserved \nNo better and no worse #lost  @coldplay	sadness	2: moderate amount of sadness can be inferred
