ID	Tweet	Affect Dimension	Intensity Class
2017-En-40502	Sister: (Canadian player does something shady.) Jonathan Toews is frowning and he doesn't know why. #WorldCupOfHockey	valence	-2: moderately negative emotional state can be inferred
2017-En-30455	@AphoticSanguine —but be a little playful. \n\nHe hesitantly pulls away, just enough so he could get words out, lips brushing against—	valence	2: moderately positive emotional state can be inferred
2017-En-31092	Watching @melissamccarthy in #Spy she's one of Favorite actresses! Last night I was watching her #theboss #hilarious I just want to meet her	valence	3: very positive emotional state can be inferred
2017-En-41419	@AniahROSE I know smh. My heart sunk into my stomach.	valence	-2: moderately negative emotional state can be inferred
2017-En-21495	0 excitement for this weekend just pure dread	valence	-1: slightly negative emotional state can be inferred
2017-En-30720	Light of day per heyday popularization backfire cinematography: XUcQb	valence	-1: slightly negative emotional state can be inferred
2017-En-31527	@enews #breezy deserve it..	valence	0: neutral or mixed emotional state can be inferred
2017-En-41403	@nadinekellman yes I can. Don't discourage me.	valence	0: neutral or mixed emotional state can be inferred
2017-En-21518	i'm... nervous about this test rip	valence	-2: moderately negative emotional state can be inferred
2017-En-31005	jk. started this week strong and it's still going strong. 	valence	2: moderately positive emotional state can be inferred
2017-En-20944	STAY JADED everyone is 	valence	0: neutral or mixed emotional state can be inferred
2017-En-31393	why is @Iongroadhome so aesthetically pleasing every single day they're even pretty when they just woke up, when they're tired, just. always	valence	0: neutral or mixed emotional state can be inferred
2017-En-40262	whenever i pout i just want Adrian to appear and tell me to stop pouting or else	valence	0: neutral or mixed emotional state can be inferred
2017-En-20805	.@Tolumanda love it! so true. As @Deedeey_ taught me, fear can be an illusion. #coaching  #courage	valence	0: neutral or mixed emotional state can be inferred
2017-En-10255	@cc_yandian @HillaryClinton her team must draw from a hat for daily personality #drugged #angry #yeller #quiet #screamer #😂😂	valence	-2: moderately negative emotional state can be inferred
2017-En-20399	PASTOR - 15 FEET away from shooting victim during protest says he is skeptical of official story. #shocking #CharlotteProtest #CharlotteRiot	valence	-2: moderately negative emotional state can be inferred
2017-En-10239	@aGirlHasNo_Name @MdlMurray shot by black police woman Typical looney toon thinking. #Hillary #divide  #chaos	valence	-1: slightly negative emotional state can be inferred
2017-En-20330	We're all in D. T. (Discipleship training or detox) for something. #messy #fearful #cutoff #choosefreedom #CryOut16	valence	-3: very negative emotional state can be inferred
2017-En-41295	Come here, let me do whatever I do with it. #dismal	valence	0: neutral or mixed emotional state can be inferred
2017-En-20338	when people hit on me i try to shake them off by talking about how i hide from communism	valence	-2: moderately negative emotional state can be inferred
2017-En-30329	Punchline king is back! @Paedeezy 🔥🔥🔥🔥🔥🔥🔥💯💯💯 #bright city lights	valence	1: slightly positive emotional state can be inferred
2017-En-31217	Watching driven by food and @andrewzimmern going to Devon Ave to eat nihari makes me gleeful af	valence	0: neutral or mixed emotional state can be inferred
2017-En-11054	@JoeShennan Meanwhile @JoshuaMurrayBM and I are getting a 7.40am train. I hope you really, really enjoy that hotel, Shennan. 	valence	0: neutral or mixed emotional state can be inferred
2017-En-41074	@loueezecee I don't know how much more of that bloody pout I can take!!	valence	-3: very negative emotional state can be inferred
2017-En-30849	it gets better. without explanation; you just wake up one morning and you’re just happy, totally and utterly elated.	valence	3: very positive emotional state can be inferred
2017-En-40654	@chelseafc let them know it's the 	valence	0: neutral or mixed emotional state can be inferred
2017-En-31177	Best quote from a 7 in German - Almost #happy	valence	1: slightly positive emotional state can be inferred
2017-En-30888	@tomlinmayniac starting my new challenge ! A glee poll every day !	valence	1: slightly positive emotional state can be inferred
2017-En-30416	@ashleynwinters I don't like the statement but I love the optimism	valence	0: neutral or mixed emotional state can be inferred
2017-En-21961	Q&amp;A with N. Christie @westernuHistory: fr. @marybethstart: What would Peter and Dardanella think of us knowing? #poorthings 	valence	-2: moderately negative emotional state can be inferred
2017-En-40548	Contactless affliction kart are the needs must regarding the psychological moment!: xbeUJGB	valence	0: neutral or mixed emotional state can be inferred
2017-En-30922	Oi @THEWIGGYMESS you've absolutely fucking killed me.. 30 mins later im still crying with laughter.. Grindah.. Grindah... 🤓  hahahahahahaha	valence	3: very positive emotional state can be inferred
2017-En-21665	@Apolocreed4 What is even more shocking is that someone gave him a record deal! lol	valence	0: neutral or mixed emotional state can be inferred
2017-En-30404	@carysmithwriter @Maria_Savva @RealRockAndRoll We're the least known band in the World, but so glad you asked #muchlove 	valence	2: moderately positive emotional state can be inferred
2017-En-30101	@D_McMenemy It'll be easy to spot the parade of tiny weans in expensive jammies. Really is hilarious!	valence	3: very positive emotional state can be inferred
2017-En-30834	Be it a rainy day, be it cheerful sunshine, I am a Prussian, want nothing to be but a Prussian.:|	valence	1: slightly positive emotional state can be inferred
2017-En-41520	@Aamnaa___ @drkarthik_n your per capita income is almost same like us. Gini Coefficient is very dismal. Ambitions are high but output Zero.	valence	0: neutral or mixed emotional state can be inferred
2017-En-21867	@Mista_Nightmare i dont understand why u do videos every week spend time with your family instead of working on horror #takeabreak	valence	-2: moderately negative emotional state can be inferred
2017-En-30635	@MalYoung @AngelicaMcD I hope to now see some levity, light, romance and happiness come Stitch and Abby's way after such a long hard road.	valence	0: neutral or mixed emotional state can be inferred
2017-En-21863	It's a Moving Day! #stress  #hope	valence	-2: moderately negative emotional state can be inferred
2017-En-31489	Better mood today! Bring me #teasing, #flirting, #xdressers, #laughter, and #roleplayers! Also #confessions and #secrets @underdeskloser	valence	2: moderately positive emotional state can be inferred
2017-En-10800	testing 	valence	0: neutral or mixed emotional state can be inferred
2017-En-30487	Check out this #film Robocoq 301 #animated #shortfilms	valence	0: neutral or mixed emotional state can be inferred
2017-En-30732	Val is far too cheery for my liking ✋🏻	valence	-1: slightly negative emotional state can be inferred
2017-En-31448	Be happy not because everything is good, but because you can see the good side of everything. #optimism	valence	2: moderately positive emotional state can be inferred
2017-En-40725	#RiceFODays now I am Alex Butler's class on financial management. Starts off with a great, relevant class discussion: movies and sunk costs	valence	0: neutral or mixed emotional state can be inferred
2017-En-20804	@StephenKing\n\nStephen King never once spoke out about how the Left crushes #FreeSpeech in publishing world.\n\n #Trump  #scifi #ccot #p2	valence	0: neutral or mixed emotional state can be inferred
2017-En-22145	I'm so restless	valence	-3: very negative emotional state can be inferred
2017-En-11064	troubled soul don't loose your heart 'cause joy and peace he brings and the beauty that's in store outweighs the hurt of life's sting.	valence	0: neutral or mixed emotional state can be inferred
2017-En-22001	Tremor!!!\n #tremor	valence	-2: moderately negative emotional state can be inferred
2017-En-30691	Doesn't it just suck when you're so real to someone and try to exhilarate every ounce out of them to only see that they're not down	valence	-2: moderately negative emotional state can be inferred
2017-En-21198	#Awareness seek #shelter .#Letgo Old #habit of chasing #desires resultin in #anger #fear #worry .#Choose #Satisfaction within #Peace #Relax	valence	-1: slightly negative emotional state can be inferred
2017-En-40129	@ryyyshh story of my life. #lost	valence	-3: very negative emotional state can be inferred
2017-En-40358	#Terencecutcher #Tulsa the man onthe helicopter said he looks like a bad dude, that is the problem, when they see black they see bad, 	valence	-2: moderately negative emotional state can be inferred
2017-En-40404	Brad Pitt being investigated for child abuse?! this all just got really #dark	valence	-2: moderately negative emotional state can be inferred
2017-En-22215	@westelm tells me my order will ship on Sept 12, arriving by Sept 19. Today is the 22. 😐 #lies #terrible #whereismyfurniture	valence	-3: very negative emotional state can be inferred
2017-En-11394	@delta correction 26 ppl. Checked in. Standing at the gate. &amp; Flt 1449 took off without us. 	valence	0: neutral or mixed emotional state can be inferred
2017-En-20600	Anytime @perezed gets near a mic, someone needs to smack him w a bat. @BBTN #awful #marblesinmouth	valence	-2: moderately negative emotional state can be inferred
