ID	Tweet	anger	anticipation	disgust	fear	joy	love	optimism	pessimism	sadness	surprise	trust
2017-En-11564	🏆 #Success is the best #revenge. Whatever you're thinking about doing ... do something better. ⭐️⭐️⭐️⭐️	0	0	0	0	1	0	1	0	0	0	0
2017-En-40989	Going off reports on Sky, Stoke played ok tonight. Think i'll stay off the messageboard tonight though -it will be grim on there :/	0	0	0	0	0	0	0	1	1	0	0
2017-En-11079	Panpiper playing Big River outside The Bridges in SR1 	0	1	0	0	0	0	1	0	0	1	0
2017-En-31324	Pain in both your hips during squats is a sign of youthfulness and being spry right? 🤐🤐🤐🤐	0	0	0	0	1	0	1	0	0	0	0
2017-En-30796	@berniedole looks that way. But let's think about Rohan last week ... 	0	0	0	0	0	0	0	0	0	0	0
2017-En-10504	Checked-in for my flight to Toronto. Took seat 3D just to infuriate @perpetualgeek.	1	0	1	0	0	0	0	0	0	0	0
2017-En-20258	Now #India is #afraid of #bad #terrorism.	0	0	0	1	0	0	0	0	1	0	0
2017-En-11219	Forever raging 😏😂😭	1	0	1	0	0	0	0	0	0	0	0
2017-En-30492	It breaks my heart seeing people down or upset.. I will try my best to make them smile or cheer them up 🤗	0	0	0	0	0	0	1	0	1	0	0
2017-En-20795	How is that in 2016, a 757 airplane does not have WiFi...ridiculous.#AmericanAirlines #americanairlinessucks #AATeam #horrible	1	0	1	0	0	0	0	0	0	0	0
2017-En-30598	the Lord turn his face toward you and give you peace. Numbers 6:26 #truth #trust #promise #calm #justice #great #mighty #protected 	0	0	0	0	1	0	1	0	0	0	0
2017-En-40764	Happiness is always there. You just have to choose to see it. There's no point dwelling in the dark and ignoring the light of the stars.	0	1	0	0	1	0	1	0	0	0	0
2017-En-20552	If Monday had a face I would punch it #monday #horrible #face #punch #fight #joke #like #firstworldproblems #need #coffee #asap #follow	1	0	1	0	0	0	0	0	0	0	0
2017-En-11533	Don't chase fame\nif you're going\nto resent it\nwhen it starts\nchasing you'\nWRDSMTH	0	0	1	0	0	0	1	1	0	0	0
2017-En-21306	I hate those sugar cookies shit is awful	1	0	1	0	0	0	0	0	0	0	0
2017-En-11299	Another L on the board we just cannot match up on paper with these teams at the moment and its showing on the field. Onto Denver #revenge	1	0	0	0	0	0	0	0	1	0	0
2017-En-11258	I sit at home so damn much that everything is starting to irritate me . I need to get out the house by myself !	1	0	1	0	0	0	0	0	1	0	0
2017-En-31193	I'm always smiling so that's why I'm always happy 😂	0	0	0	0	1	1	1	0	0	0	0
2017-En-30464	Watch this amazing live.ly broadcast by @__.mila.__  #musically	0	0	0	0	1	1	1	0	0	1	0
2017-En-10428	@voguemagazine, did you not learn from @FreePeople 's viral insult to ballet? Stop trying to wrongfully stick models into pointe shoes 🙄	1	0	1	0	0	0	0	0	0	0	0
2017-En-21437	Rear garden alarm activated  at Telford house at 106.4.	0	0	0	0	0	0	0	0	0	1	0
2017-En-10279	Like hello? I am your first born you must always laugh at my jokes. #offended	1	0	1	0	0	0	0	0	0	0	0
2017-En-10729	@KodieBurch yesss..apparently you've been popular on snap 🙄	0	1	0	0	1	0	1	0	0	0	0
2017-En-22199	@DDNewsHindi  #UNGA no talks should be carried out with Pakistan now ... His mouth stinks of  #UriAttack	1	0	1	0	0	0	0	0	1	0	0
2017-En-21131	#rocklandcounty get to ravis in suffern, ny. Great food, new #chef, terrific atmosphere. Say 'twitter' to server and get free #appetizer	0	0	0	0	1	0	0	0	0	0	0
2017-En-11552	@DP3520 lol they are madden tubers u dont know nothing bout madden cuz id smash on you	0	0	0	0	0	0	0	0	0	0	0
2017-En-40288	Patti seems so sad. She stamped and ran behind the sofa. We will have to give her plenty of love and affection...more than usual. 	0	0	0	0	1	1	1	0	1	0	0
2017-En-11314	Time wounds all heels.\n\n#DrunkJesus #rt #lol #wisdom #quote #comedy #self #Revenge #grudge #hate #time #funny #politics #Trump #POTUS2016	0	1	1	0	1	0	1	1	0	0	0
2017-En-40047	Oh, I should just 'get over' my #depression and 'be happy?' Don't you think I've tried that thousands of times already? You're not helping.	0	0	0	1	0	0	0	1	1	0	0
2017-En-31550	@XGames looks exhilarating! Looking forward to seeing 👍🏼	0	1	0	0	1	0	1	0	0	0	1
2017-En-20372	It feels like there are no houses out there for us. With the most basic requirements I have, there are literally no options. 	0	0	0	0	0	0	0	1	1	0	0
2017-En-10735	don't give someone power by letting their words offend you	0	0	0	0	0	0	1	0	0	0	0
2017-En-20997	@jessespector @nasboat old rich white religious guy supports republicans. Not shocking at all.	0	0	1	0	0	0	0	0	0	0	0
2017-En-40909	Im having a real life conundrum cuz i cant find a good spot for my mini hoop and its really starting to depress me	0	0	0	0	0	0	0	1	1	0	0
2017-En-10330	@eNCA what they should be doing is directing their anger to the thieves in government...#corruption #FeesMustFall	1	0	1	0	0	0	0	0	1	0	0
2017-En-30815	The abysmal ignorance, frivolity and levity of the Italian priests stupefied him.' - Roland Bainton on Luther, #ReformationDay	1	0	1	0	0	0	0	0	0	0	0
2017-En-31287	The #chiropractor makes me so #happy.	0	0	0	0	1	0	1	0	0	1	1
2017-En-20104	Maybe @SamHeughan can send me good luck on my job interview tomorrow. #nervous 😳	0	0	0	1	0	0	0	1	0	0	0
2017-En-20747	@russian906 @kingerpag @dannewton1978 Of have a suspicion it was @lct1975 you know!!	0	0	0	1	0	0	0	0	0	0	0
2017-En-10517	Finding out my two best Fwendz are going to rage with me at @lifeisbeautiful makes this last week of no sleep extra worth it	1	0	0	0	1	0	0	0	0	0	0
2017-En-11165	The outrage over Kessel's tweet by butthurt USA players is hilarious.	1	0	0	0	1	0	1	0	0	0	0
2017-En-10544	#Taurus will react angrily when she can't take being provoked any longer.	1	1	1	0	0	0	0	0	0	0	0
2017-En-30820	hate overthinking e v e r y t h i n g like i jus' wanna be happy pls	1	0	0	0	0	0	1	0	0	0	0
2017-En-40954	I'm throwing myself straight into American Horror Story so I don't have time to grieve	0	0	0	1	0	0	1	0	1	0	1
2017-En-31504	@gothictana im a delight	0	0	0	0	1	0	1	0	0	0	0
2017-En-40981	I don't care what shape the blues are in. \nWe owe them a fucking hiding. \nLong overdue on that front.	1	0	1	0	0	0	0	0	0	0	0
2017-En-11400	@Iucifaer you can go on what you usually do its just their own personal reason and not mean to offend anyone :(	0	0	0	0	0	0	1	0	1	0	0
2017-En-31201	Ahh when my voice gets better I've been asked to play :D id be more than #happy to do that	0	0	0	0	1	0	1	0	0	0	0
2017-En-10033	Since the 'update' my @iPhone loses power nearly 40% faster.  #furious	1	0	1	0	0	0	0	0	1	0	0
2017-En-30640	backed pats -2.5 10/11 just before #pleasing	0	1	0	0	1	0	1	0	0	0	1
2017-En-10300	BANG! Gordon #Brown has been accused of abusing a gazillion #rabid parrots!	1	1	1	0	0	0	0	0	0	0	0
2017-En-41053	The new @chaseandstatus song is mega 💥 reminds me of @SundownUK #blues	0	1	0	0	1	0	0	0	0	0	1
2017-En-30997	🎉 It is time for a most joyous celebration! 🎉	0	0	0	0	1	0	1	0	0	0	0
2017-En-20034	Im not a #nervouswreck, Im a  #pileup. #GoingCrazy #HelpMe #Insane #Antisocial	0	0	1	1	0	0	0	0	0	0	0
2017-En-40392	@TouchPH  The solution is to punish the criminals. That's the only way to discourage crime. or the circle will continue.	1	0	1	1	0	0	0	0	0	0	0
2017-En-30394	@AimiSyafiqahR go check up with your bf. He'll give u strength with just one smile. #TOPno1	0	0	0	0	1	1	1	0	0	0	0
2017-En-11271	@Dominos_UK worst thing is i have confimation from them 	1	0	1	1	0	0	0	1	0	0	0
2017-En-11202	@UlsterWillFight @VanguardBears Looks like a rabid pack of inbreds.	1	0	1	0	0	0	0	0	0	0	0
2017-En-40074	I don't think I can go to work tomorrow since val has left #GBBO I need a day to mourn	0	0	0	0	0	0	0	0	1	0	0
2017-En-10492	the teams that face Barca and Bayern after a defeat are the ones who face the wrath	1	0	1	0	0	0	0	0	0	0	0
2017-En-40298	3 weeks into the course and have had the kitchen sink thrown at me, I m still pulling knives and forks out of my ears	1	0	1	0	0	0	0	0	1	0	0
2017-En-22210	@Sami749263491 yeah whatever, whahibbi are #muslims just a sect, as you know,  #islam is synonymous with #rape and 	1	0	1	0	0	0	0	0	0	0	0
2017-En-11612	I just poured boiling water on my foot.. now my cup of tea is less enjoyable, but worse my football career is foiled.	1	0	1	0	0	0	0	0	1	0	0
2017-En-31304	@Lil_PowWow @jweiler0528 More fat = more buoyant. Day 1 water stuff	0	0	0	0	0	0	0	0	0	0	0
2017-En-11556	@alour @jkramon1313 you should force your neighbours to pay that!  Those people have some nerve!!!  #Victim	1	0	1	0	0	0	0	0	0	0	0
2017-En-10587	The bubble has officially burst. 98 boys to beat for the trophy and all the glory #wptmain #bye	0	1	0	0	1	0	0	0	0	0	0
2017-En-11521	Undifferentiated otherwise patent closest patron braininess ideas that incense the offensive lineman: wHYaNEWG	1	0	1	0	0	0	0	0	0	0	0
2017-En-21816	@Its_just_Huong I will beat you !!! Always thought id be gryffindor so this is a whole new world for me 😨😨😨 #excited #afraid	0	0	0	1	0	0	0	0	0	0	0
2017-En-30172	My siblings look all gangster &amp; I look all cheery 😅😂	0	0	0	0	1	1	1	0	0	0	0
2017-En-40947	Dream show how cisco 642-188 pdf melancholy: aHid	0	0	0	0	1	0	1	0	1	0	0
2017-En-11572	@DonnyMurray I'm just no offended by stuff.We're gettin a situ where folk moan about the Polis/SNP but then happy to snitch when offended...	1	0	1	0	0	0	0	0	0	0	0
2017-En-11096	Trump supports reach another level of irritation within me	1	0	1	0	0	0	0	0	0	0	0
2017-En-31231	Great to meet @BrightonChoir @MJParanzino tonight. What a lively and enthusiastic bunch! Look forward to working with you again!	0	1	0	0	1	1	1	0	0	1	1
2017-En-11059	People will talk, words will sting, but how you handle that is what differs you from them. Be like them or change the culture?#BeDifferent	0	0	0	0	0	0	1	0	0	0	0
2017-En-20488	3years today marks the anniversary of that horrid Westgate Attack in Nairobi. My heart out to all those of us who lost our family &amp; friends🕯	0	0	0	1	0	0	0	1	1	0	0
2017-En-20819	@BlairWitchMovie love new movie\n#BlairWitch #blairwitchproject #horror #HorrorMovies	0	0	0	1	1	1	0	0	0	0	0
2017-En-10705	Skipping meals is the national way of showing #disappointment and . #wiz	1	0	1	0	0	0	0	0	1	0	0
2017-En-30473	Watch this amazing live.ly broadcast by @evanhufferd  #musically	0	0	0	0	1	0	0	0	0	0	0
2017-En-41105	@jamiesonhelen @MarianKeyes all three of my agin's on the pout .	0	0	0	0	0	0	0	0	0	0	0
2017-En-10005	My blood is boiling	1	0	1	0	0	0	0	0	0	0	0
2017-En-10633	@warFarePower dip it in boiling water	0	0	0	0	0	0	0	0	0	0	0
2017-En-30684	@lilymooregrant u used to chirp me for drinking it u hoe	1	0	1	0	1	0	1	0	0	0	0
2017-En-40467	It's my last week at CN! I'm gonna be sad to leave, but this will also be my first planned break since going into animation!	0	0	0	0	0	0	0	0	1	0	0
2017-En-40461	$FOGO max pessimism here and no bottom (yet).  Has a solid PE ratio for a restaurant.  Let's catch it at 8 level or 10 level if it comes.	0	0	0	0	1	0	0	1	0	0	0
2017-En-30521	@delon03 can you at least just walk past her and break out into laughter	0	1	0	0	1	0	0	0	0	0	1
2017-En-31428	@menglishmusic Thank you for the most fantastic evening, it was a brilliant show, you are a truly #sparkling talent, night over too quickly.	0	0	0	0	1	1	0	0	0	0	0
2017-En-40036	sorry Main twitter im in depress	0	0	1	1	0	0	0	1	1	0	0
2017-En-10925	Anger, resentment, and hatred are the destroyer of your fortune today.'	1	0	0	0	0	0	0	1	0	0	0
2017-En-30400	@DailyMailCeleb @KTHopkins Katie I love how you describe yourself as 'normal'. Really you're anything but! #hilarious #neverchange	0	0	0	0	1	1	1	0	0	0	0
2017-En-20301	@MikeGrunwald Anything is better than a Trump ramble. He is awful. Truly truly awful.	1	0	1	0	0	0	0	0	0	0	0
2017-En-40676	Do not be discouraged by a slowing sales market. This will test your business model and pinpoint #strengths and #weaknesses.' @Ken_Dunn	0	0	0	0	0	0	1	0	0	0	0
2017-En-40438	@LucidBurrito Doesnt do it to anyone else, he literally pulled me into the office cause someone complained I spit in the sink yesterday	1	0	1	0	0	0	0	0	1	0	0
2017-En-41471	Speech was bold coz it wasn't written by PM NS bt the expression/tone was his own dull n dim	0	0	0	0	0	0	0	0	0	0	0
2017-En-20854	@iSmashFizzle that's me all the time. I carry ginger candy, peppermint oil and sea-bands at all times 	0	0	0	0	1	1	1	0	0	0	0
2017-En-20300	@BigBossPeltonen \nLikewise #death #cutting 	0	0	1	0	0	0	0	0	0	0	0
2017-En-30768	Shanghais chief distracting levity pampa - proper dingle carry away: uUDQujcia	0	0	1	0	0	0	0	0	1	1	0
2017-En-11162	Why is it always me picking up the pieces :/ 	1	0	1	0	0	0	0	0	1	0	0
2017-En-30924	Accept the challenges, so that you may feel the exhilaration of victory.	0	0	0	0	1	0	1	0	0	0	1
2017-En-30205	@bradshawjp Sweet! 	0	0	0	0	1	1	0	0	0	0	0
2017-En-21136	Can't start a good day without a cup of tea! \n\n#tea #start #day #goodday	0	0	0	0	1	0	1	0	0	0	0
2017-En-41331	@MCHorseFayse @bockaguyjim @generalgoodsman @nevernotdavid so you were owned by losers on Twitter 	1	0	1	0	0	0	0	0	0	0	0
2017-En-30026	@WSJNordics You make the world a more joyful place. #TheNiceBot	0	0	0	0	1	1	1	0	0	0	1
2017-En-10490	Take public opinion on revenge with Pakistan if govt is unable to decide. @aajtak @TimesNow @narendramodi	1	0	1	0	0	0	0	0	0	0	0
2017-En-11620	@Supergold2002 Terence- got a lot of anger issues from my family and school.	1	0	1	0	0	0	0	0	1	0	0
2017-En-20340	How the fuck do we #live our lives admiring everybody that ever just did something to #win it, then be #afraid to even try to do it yourself	1	0	1	1	0	0	0	0	0	0	0
2017-En-20064	Saga: When all of your devices and teles fail just in time for bake off #panic #gbbo	1	0	0	1	0	0	0	0	0	0	0
2017-En-21293	So going to local news immediately after #DesignatedSurvivor turns out to be a smooth transition. 'Chaos! A raging fire!...' #media 	1	0	1	0	0	0	0	0	0	0	0
2017-En-10689	my wasp sting is so itchy	1	0	1	0	0	0	0	0	1	0	0
2017-En-10317	@jwolfie_ why you gotta use the dark skin emoji #offended	1	0	0	0	0	0	0	0	0	0	0
2017-En-20831	@SteveBryantArt I was pretty sure it was a Golden Ticket. Get a tour. Make a mistake. Something horrific will happen to you. Good day sir.	1	0	0	0	0	0	0	1	1	0	0
2017-En-20063	Now this is getting out of hand. I'm freaked out by this death...and I'm God!! #mommaGrendel #intimidation	1	0	1	1	0	0	0	0	1	0	0
2017-En-40292	Nature looks a lot greener on gloomy dayz	0	1	0	0	1	0	1	0	0	0	0
2017-En-11329	@jonnyp_43 @MedicNow like going to a so called cardiac arrest that turned out to be a cut finger! #fuming #medchat	1	0	1	0	0	0	0	0	0	0	0
2017-En-21271	@F1abraham holy shit...what the hell happened to your lips!! Fix that shit! #mtv #teenmom 	1	0	1	0	0	0	0	0	1	0	0
2017-En-11655	But if you wish to live bitter because your guilty conscience made you think it applied to you as well then that's on you, I'm not sorry💁🏻😊	1	1	0	0	0	0	1	0	0	0	0
2017-En-10341	when you find out the initiative isn't even a thing 😧 #revenge	1	0	1	0	0	0	0	0	0	0	0
2017-En-20102	I dread this drive every Wednesday 😩	0	0	1	1	0	0	0	0	1	0	0
2017-En-20080	@camilluddington the fact that YOURE nervous makes me want to crawl in a hole	0	0	1	1	0	0	0	0	0	0	0
2017-En-21938	#2 complained then while his head and then called do not despair of God's mercy if you did sins go back to him and ask his forgiveness	0	0	0	0	0	0	1	0	0	0	0
2017-En-31548	5 person of renown cheerful expectation solutions-pleasure principle back: HsNHZMJSc	0	0	0	0	1	0	1	0	0	0	0
2017-En-40493	The man who is a pessimist before 48 knows too much; if he is an optimist after it, he knows too little.'\n-Mark Twain	0	0	0	0	0	0	1	1	0	0	1
2017-En-41244	The #sober equivalent of being in a #bar women's restroom is the #salon. Everyone compliments each other &amp; become friends. I love it	0	0	0	0	1	1	1	0	0	0	0
2017-En-11424	Circle K is dead to me. I hate your new slushie machine.  #livid	1	0	1	1	0	0	0	0	0	0	0
2017-En-21558	Have the producers of @soverybritish ever been outside of their country? These are universal problems. #worldwide 	1	1	1	0	0	0	0	0	0	0	0
2017-En-40571	@patthemanager how could I work with @chancetherapper . ? #serious	1	0	1	0	0	0	0	1	0	0	0
2017-En-40550	the grave of a beat, a bravehearted cave lover, cage lover, sage #lover who made #soup of you, twisted to spoony #melancholy, spikes, spices	0	1	0	0	1	0	1	0	0	0	0
2017-En-10788	@pbump @AndyRichter  My heart goes out to that woman for the indignity of what she is sitting through.	0	0	0	0	0	1	0	0	1	0	0
2017-En-11579	@bassekraah. @sunilddesai @jyoti1013 @Archnahr . A2: #irritation and isolation #lifenabler	1	0	1	0	0	0	0	0	1	0	0
2017-En-31311	@alooftroye so what you mean to tell me is that.... glee is...... getting less........... gleeful?	0	1	1	0	1	0	0	0	0	0	0
2017-En-21124	@Marissa_Frost @NevAmore_MFC awe I love you twooo!!! come adventure with me someday!	0	0	0	0	1	1	0	0	0	0	0
2017-En-31250	How did Ryan Murphy create both #AHS and #glee \nSo different	0	1	0	0	0	0	0	0	0	1	0
2017-En-31108	#happiness #recipe: an open mind, #laughter, a kind #heart &amp; 	0	0	0	0	1	1	1	0	0	0	0
2017-En-20976	“ Less sugar, more fruit.\n Less soda, more water.\n Less worry, more sleep.\n LESS WORDS, MORE ACTION.”	0	0	0	0	1	0	1	0	0	0	1
2017-En-10202	@BigBrother__USA she is just jealous and a cry baby! #bitter #gladsheisgone #crybaby	1	0	0	0	0	0	0	0	1	0	0
2017-En-10961	Yay bmth canceled Melbourne show fanfuckingtastic just lost a days pay and hotel fees not happy atm #sad #angry	1	0	1	0	0	0	0	0	1	0	0
2017-En-21971	@SenatorReid @HillaryClinton @DanEggenWPost @realDonaldTrump Even the painting is orange!  #terrible #Election2016	1	0	1	0	0	0	0	0	0	0	0
2017-En-40635	@_Mrs_Peel @lp_lisa @PaulRGoulden @LisaLuscious Might be the pout of a star baker tho !	0	1	0	0	1	0	0	0	0	0	0
